timestamp_s,front_qr,front_qi,front_qj,front_qk,front_m1_rad,front_m2_rad,front_m1_cmd,front_m2_cmd,back_qr,back_qi,back_qj,back_qk,back_m1_rad,back_m2_rad,back_m1_cmd,back_m2_cmd
3.1122,0.139343,0.90802,0.354492,-0.174255,0.0,0.0,-10.357636045163904,-28.155272606670344,0.245911,-0.450317,-0.854248,0.083435,0.0,0.0,-10.357636045163904,-28.155272606670344
3.1323,0.139343,0.90802,0.354553,-0.174255,0.0,0.0,-12.11135063549432,-27.446587871429692,0.245911,-0.450317,-0.854248,0.083435,0.0,0.0,-12.11135063549432,-27.446587871429692
3.1524,0.139343,0.90802,0.354553,-0.174255,0.0,0.0,-13.816979093332243,-26.628764311068203,0.245911,-0.450317,-0.854248,0.083435,0.0,0.0,-13.816979093332243,-26.628764311068203
3.1724,0.139343,0.90802,0.354553,-0.174255,0.0,0.0,-15.467658071183035,-25.70508809152317,0.245972,-0.450317,-0.854248,0.083435,0.0,0.0,-15.467658071183035,-25.70508809152317
3.1925,0.139343,0.90802,0.354553,-0.174255,0.0,0.0,-17.057067730108216,-24.679068873247648,0.245972,-0.450317,-0.854248,0.083435,0.0,0.0,-17.057067730108216,-24.679068873247648
3.2126,0.139343,0.90802,0.354553,-0.174255,0.0,0.0,-18.578471851808445,-23.555050066844718,0.245972,-0.450256,-0.854248,0.083435,0.0,0.0,-18.578471851808445,-23.555050066844718
3.2327,0.139343,0.90802,0.354553,-0.174194,0.0,0.0,-20.026968043492133,-22.336529519711537,0.245972,-0.450256,-0.854248,0.083435,0.0,0.0,-20.026968043492133,-22.336529519711537
3.2527,0.139343,0.90802,0.354553,-0.174194,0.0,0.0,-21.39505882143768,-21.029775510623544,0.245972,-0.450317,-0.854248,0.083435,0.0,0.0,-21.39505882143768,-21.029775510623544
3.2728,0.139343,0.90802,0.354553,-0.174194,0.0,0.0,-22.677944281708363,-19.63952247779286,0.245972,-0.450317,-0.854248,0.083435,0.0,0.0,-22.677944281708363,-19.63952247779286
3.2929,0.139343,0.90802,0.354553,-0.174194,0.0,0.0,-23.870738893829053,-18.17107109288379,0.245972,-0.450256,-0.854309,0.083435,0.0,0.0,-23.870738893829053,-18.17107109288379
3.313,0.139343,0.90802,0.354553,-0.174194,0.0,0.0,-24.968604657684306,-16.630357225515798,0.245972,-0.450256,-0.854309,0.083435,0.0,0.0,-24.968604657684306,-16.630357225515798
3.333,0.139343,0.90802,0.354553,-0.174194,0.0,0.0,-25.96727686956354,-15.023332918478186,0.245972,-0.450256,-0.854248,0.083435,0.0,0.0,-25.96727686956354,-15.023332918478186
3.3531,0.139343,0.90802,0.354553,-0.174194,0.0,0.0,-26.862530623429507,-13.356812812393226,0.245972,-0.450256,-0.854248,0.083435,0.0,0.0,-26.862530623429507,-13.356812812393226
3.3733,0.139343,0.90802,0.354553,-0.174194,0.0,0.0,-27.652902616542633,-11.632582554188449,0.245972,-0.450256,-0.854309,0.083496,0.0,0.0,-27.652902616542633,-11.632582554188449
3.3934,0.139343,0.90802,0.354553,-0.174194,0.0,0.0,-28.331922332736717,-9.864186582368287,0.245911,-0.450256,-0.854309,0.083435,0.0,0.0,-28.331922332736717,-9.864186582368287
3.4135,0.139343,0.90802,0.354553,-0.174255,0.0,0.0,-28.898218253059103,-8.055618027101442,0.245911,-0.450317,-0.854309,0.083435,0.0,0.0,-28.898218253059103,-8.055618027101442
3.4336,0.139282,0.90802,0.354553,-0.174255,0.0,0.0,-29.348906665985492,-6.216243038304756,0.245911,-0.450317,-0.854248,0.083435,0.0,0.0,-29.348906665985492,-6.216243038304756
3.4537,0.139282,0.90802,0.354553,-0.174194,0.0,0.0,-29.68326785290946,-4.347828144307427,0.245911,-0.450317,-0.854309,0.083435,0.0,0.0,-29.68326785290946,-4.347828144307427
3.4738,0.139282,0.90802,0.354553,-0.174194,0.0,0.0,-29.898775049097242,-2.462366862082115,0.245911,-0.450317,-0.854248,0.083435,0.0,0.0,-29.898775049097242,-2.462366862082115
3.4939,0.139282,0.90802,0.354553,-0.174255,0.0,0.0,-29.99457862069109,-0.5703098869744879,0.245911,-0.450317,-0.854248,0.083435,0.0,0.0,-29.99457862069109,-0.5703098869744879
3.514,0.139282,0.90802,0.354492,-0.174255,0.0,0.0,-29.970784413061594,1.323662217404482,0.245911,-0.450256,-0.854309,0.083435,0.0,0.0,-29.970784413061594,1.323662217404482
3.5342,0.139282,0.90802,0.354492,-0.174255,0.0,0.0,-29.827242380905812,3.2149046565483443,0.245911,-0.450256,-0.854309,0.083435,0.0,0.0,-29.827242380905812,3.2149046565483443
3.5543,0.139343,0.90802,0.354553,-0.174194,0.0,0.0,-29.56446984136417,5.093341044841646,0.245911,-0.450256,-0.854309,0.083435,0.0,0.0,-29.56446984136417,5.093341044841646
3.5744,0.139343,0.90802,0.354553,-0.174194,0.0,0.0,-29.184752689103124,6.946237145094311,0.245911,-0.450256,-0.854309,0.083435,0.0,0.0,-29.184752689103124,6.946237145094311
3.5945,0.139343,0.90802,0.354553,-0.174194,0.0,0.0,-28.688260293971258,8.774036773649414,0.245911,-0.450256,-0.854309,0.083496,0.0,0.0,-28.688260293971258,8.774036773649414
3.6145,0.139343,0.908081,0.354492,-0.174194,0.0,0.0,-28.078407108188323,10.564234674922714,0.245911,-0.450256,-0.854309,0.083496,0.0,0.0,-28.078407108188323,10.564234674922714
3.6346,0.139404,0.908081,0.354492,-0.174194,0.0,0.0,-27.357233731713226,12.311854553576083,0.245911,-0.450256,-0.854309,0.083435,0.0,0.0,-27.357233731713226,12.311854553576083
3.6547,0.139404,0.908081,0.354492,-0.174194,0.0,0.0,-26.527287715808267,14.010817479459496,0.245911,-0.450256,-0.854309,0.083435,0.0,0.0,-26.527287715808267,14.010817479459496
3.6747,0.139404,0.908081,0.354492,-0.174194,0.0,0.0,-25.592031356352642,15.654006869024396,0.245911,-0.450256,-0.854309,0.083374,0.0,0.0,-25.592031356352642,15.654006869024396
3.6948,0.139404,0.908081,0.354492,-0.174133,0.0,0.0,-24.55522740942902,17.23487182636488,0.245911,-0.450256,-0.854309,0.083374,0.0,0.0,-24.55522740942902,17.23487182636488
3.7149,0.139404,0.908081,0.354492,-0.174133,0.0,0.0,-23.420909294937534,18.74729334592886,0.245911,-0.450256,-0.854309,0.083374,0.0,0.0,-23.420909294937534,18.74729334592886
3.7349,0.139404,0.908081,0.354492,-0.174194,0.0,0.0,-22.193536280493532,20.185315141617615,0.245911,-0.450256,-0.854309,0.083374,0.0,0.0,-22.193536280493532,20.185315141617615
3.755,0.139404,0.908081,0.354492,-0.174194,0.0,0.0,-20.878021607084097,21.54317093127494,0.245911,-0.450195,-0.854309,0.083374,0.0,0.0,-20.878021607084097,21.54317093127494
3.7751,0.139404,0.908081,0.354492,-0.174194,0.0,0.0,-19.47895753857988,22.81600782806234,0.245911,-0.450195,-0.854309,0.083374,0.0,0.0,-19.47895753857988,22.81600782806234
3.7951,0.139404,0.908081,0.354492,-0.174194,0.0,0.0,-18.002896138946223,23.99782762273109,0.245911,-0.450195,-0.854309,0.083374,0.0,0.0,-18.002896138946223,23.99782762273109
3.8152,0.139404,0.908081,0.354492,-0.174194,0.0,0.0,-16.454881990119,25.08459405075668,0.245911,-0.450195,-0.854309,0.083374,0.0,0.0,-16.454881990119,25.08459405075668
3.8353,0.139343,0.908081,0.354492,-0.174194,0.0,0.0,-14.841305123262925,26.071740682935033,0.245911,-0.450195,-0.85437,0.083374,0.0,0.0,-14.841305123262925,26.071740682935033
3.8553,0.139343,0.908081,0.354492,-0.174194,0.0,0.0,-13.16961270562946,26.954801078541152,0.245911,-0.450195,-0.854309,0.083374,0.0,0.0,-13.16961270562946,26.954801078541152
3.8754,0.139343,0.908081,0.354492,-0.174194,0.0,0.0,-11.445575612008206,27.730827591505506,0.245911,-0.450195,-0.854309,0.083374,0.0,0.0,-11.445575612008206,27.730827591505506
3.8955,0.139343,0.908081,0.354492,-0.174194,0.0,0.0,-9.676229126203625,28.39666511929189,0.245911,-0.450195,-0.854309,0.083374,0.0,0.0,-9.676229126203625,28.39666511929189
3.9155,0.139343,0.908081,0.354492,-0.174194,0.0,0.0,-7.868414681018786,28.94975043774174,0.245911,-0.450195,-0.854309,0.083374,0.0,0.0,-7.868414681018786,28.94975043774174
3.9356,0.139343,0.908081,0.354492,-0.174194,0.0,0.0,-6.029331031813667,29.387874494573587,0.245911,-0.450195,-0.854309,0.083374,0.0,0.0,-6.029331031813667,29.387874494573587
3.9557,0.139343,0.908081,0.354492,-0.174194,0.0,0.0,-4.1663697822093075,29.70928075261825,0.245911,-0.450195,-0.854309,0.083374,0.0,0.0,-4.1663697822093075,29.70928075261825
3.9757,0.139343,0.908081,0.354492,-0.174194,0.0,0.0,-2.286751729839779,29.91271914296784,0.245911,-0.450195,-0.854309,0.083374,0.0,0.0,-2.286751729839779,29.91271914296784
3.9958,0.139343,0.908081,0.354492,-0.174194,0.0,0.0,-0.39704075973244035,29.997372528858442,0.245911,-0.450195,-0.854309,0.083374,0.0,0.0,-0.39704075973244035,29.997372528858442
4.0159,0.139343,0.908081,0.354492,-0.174194,0.0,0.0,1.4991411965123136,29.96251951476911,0.245911,-0.450195,-0.854309,0.083374,0.0,0.0,1.4991411965123136,29.96251951476911
4.036,0.139343,0.908081,0.354492,-0.174194,0.0,0.0,3.3843531811876595,29.808491299376172,0.245911,-0.450195,-0.854309,0.083435,0.0,0.0,3.3843531811876595,29.808491299376172
4.0561,0.139343,0.908081,0.354492,-0.174194,0.0,0.0,5.255403493106843,29.536092059117102,0.245911,-0.450195,-0.854309,0.083435,0.0,0.0,5.255403493106843,29.536092059117102
4.0761,0.139343,0.908081,0.354492,-0.174194,0.0,0.0,7.1053596851159915,29.14642111383709,0.245911,-0.450195,-0.854309,0.083435,0.0,0.0,7.1053596851159915,29.14642111383709
4.0962,0.139343,0.908081,0.354492,-0.174194,0.0,0.0,8.926926652281635,28.641054110224083,0.245911,-0.450195,-0.854309,0.083435,0.0,0.0,8.926926652281635,28.641054110224083
4.1162,0.139343,0.908081,0.354492,-0.174194,0.0,0.0,10.713090718837401,28.021950097199873,0.245911,-0.450195,-0.854309,0.083435,0.0,0.0,10.713090718837401,28.021950097199873
4.1363,0.139343,0.908081,0.354492,-0.174194,0.0,0.0,12.456879351878987,27.291503381322382,0.245911,-0.450195,-0.854309,0.083435,0.0,0.0,12.456879351878987,27.291503381322382
4.1564,0.139343,0.908081,0.354492,-0.174194,0.0,0.0,14.151076591279413,26.452732019731798,0.245911,-0.450195,-0.854309,0.083435,0.0,0.0,14.151076591279413,26.452732019731798
4.1764,0.139282,0.908081,0.354492,-0.174194,0.0,0.0,15.790188986816302,25.508232627146576,0.245911,-0.450195,-0.854309,0.083435,0.0,0.0,15.790188986816302,25.508232627146576
4.1965,0.139282,0.908081,0.354492,-0.174194,0.0,0.0,17.365578659214364,24.462965434113638,0.245911,-0.450195,-0.854309,0.083435,0.0,0.0,17.365578659214364,24.462965434113638
4.2166,0.139282,0.908081,0.354492,-0.174133,0.0,0.0,18.87189446951352,23.320626045017427,0.245911,-0.450195,-0.854309,0.083435,0.0,0.0,18.87189446951352,23.320626045017427
4.2366,0.139282,0.908081,0.354492,-0.174133,0.0,0.0,20.30411308100029,22.084904165378507,0.245911,-0.450195,-0.854309,0.083435,0.0,0.0,20.30411308100029,22.084904165378507
4.2567,0.139282,0.908081,0.354492,-0.174133,0.0,0.0,21.65543466936298,20.761554596921492,0.245911,-0.450195,-0.854309,0.083435,0.0,0.0,21.65543466936298,20.761554596921492
4.2768,0.139282,0.908081,0.354492,-0.174133,0.0,0.0,22.920129215934757,19.3563342791153,0.245911,-0.450195,-0.854309,0.083435,0.0,0.0,22.920129215934757,19.3563342791153
4.2968,0.139282,0.908081,0.354492,-0.174133,0.0,0.0,24.0938430908714,17.87419159325726,0.245972,-0.450195,-0.854309,0.083435,0.0,0.0,24.0938430908714,17.87419159325726
4.3169,0.139282,0.908081,0.354492,-0.174133,0.0,0.0,25.171856011096867,16.321080385703834,0.245972,-0.450195,-0.854309,0.083435,0.0,0.0,25.171856011096867,16.321080385703834
4.337,0.139282,0.908081,0.354492,-0.174133,0.0,0.0,26.14986820807104,14.70321028553001,0.245972,-0.450195,-0.854309,0.083435,0.0,0.0,26.14986820807104,14.70321028553001
4.357,0.139282,0.908081,0.354492,-0.174133,0.0,0.0,27.024006765997783,13.027012639561919,0.245972,-0.450195,-0.854309,0.083435,0.0,0.0,27.024006765997783,13.027012639561919
4.3771,0.139282,0.908081,0.354492,-0.174133,0.0,0.0,27.791074256656984,11.298503956762488,0.245972,-0.450195,-0.854309,0.083435,0.0,0.0,27.791074256656984,11.298503956762488
4.3972,0.139221,0.908081,0.354492,-0.174072,0.0,0.0,28.44757882592903,9.525505705344694,0.245972,-0.450195,-0.854309,0.083435,0.0,0.0,28.44757882592903,9.525505705344694
4.4172,0.139221,0.908081,0.354492,-0.174072,0.0,0.0,28.99105220158375,7.714848815436776,0.245972,-0.450195,-0.854309,0.083435,0.0,0.0,28.99105220158375,7.714848815436776
4.4373,0.139221,0.908081,0.354492,-0.174072,0.0,0.0,29.419417185524434,5.87349065412295,0.245972,-0.450195,-0.854309,0.083435,0.0,0.0,29.419417185524434,5.87349065412295
4.4573,0.139221,0.908142,0.354431,-0.174072,0.0,0.0,29.730945237278544,4.008852117245575,0.245972,-0.450195,-0.854309,0.083435,0.0,0.0,29.730945237278544,4.008852117245575
4.4774,0.139221,0.908142,0.354431,-0.174072,0.0,0.0,29.924421985218125,2.1281374134660904,0.245972,-0.450195,-0.854309,0.083435,0.0,0.0,29.924421985218125,2.1281374134660904
4.4975,0.139221,0.908142,0.354431,-0.174072,0.0,0.0,29.99904677149771,0.2391501651530513,0.245972,-0.450195,-0.854309,0.083435,0.0,0.0,29.99904677149771,0.2391501651530513
4.5175,0.139221,0.908142,0.354431,-0.174133,0.0,0.0,29.95454975977669,-1.6507418602138515,0.245972,-0.450195,-0.854309,0.083496,0.0,0.0,29.95454975977669,-1.6507418602138515
4.5376,0.139221,0.908142,0.354431,-0.174133,0.0,0.0,29.791113471451435,-3.53405689415223,0.245972,-0.450195,-0.854309,0.083496,0.0,0.0,29.791113471451435,-3.53405689415223
4.5576,0.139221,0.908142,0.354431,-0.174133,0.0,0.0,29.509342514339888,-5.403582549695389,0.245972,-0.450195,-0.854309,0.083496,0.0,0.0,29.509342514339888,-5.403582549695389
4.5777,0.139221,0.908142,0.354431,-0.174133,0.0,0.0,29.110413047211537,-7.251472417429187,0.245972,-0.450195,-0.854309,0.083496,0.0,0.0,29.110413047211537,-7.251472417429187
4.5978,0.139221,0.908142,0.354431,-0.174133,0.0,0.0,28.595847251947312,-9.07069567030541,0.245972,-0.450195,-0.854309,0.083496,0.0,0.0,28.595847251947312,-9.07069567030541
4.6178,0.139221,0.908142,0.354431,-0.174072,0.0,0.0,27.96777804840292,-10.85372705734172,0.245972,-0.450195,-0.854309,0.083496,0.0,0.0,27.96777804840292,-10.85372705734172
4.6379,0.139221,0.908142,0.354431,-0.174133,0.0,0.0,27.228637022321553,-12.593701834911766,0.245972,-0.450195,-0.854309,0.083496,0.0,0.0,27.228637022321553,-12.593701834911766
4.658,0.139221,0.908142,0.354431,-0.174133,0.0,0.0,26.38139424025536,-14.283628318470813,0.245972,-0.450195,-0.854309,0.083496,0.0,0.0,26.38139424025536,-14.283628318470813
4.678,0.139282,0.908142,0.354431,-0.174133,0.0,0.0,25.42934994144157,-15.916914322685344,0.245972,-0.450195,-0.854309,0.083496,0.0,0.0,25.42934994144157,-15.916914322685344
4.6981,0.139282,0.908081,0.354431,-0.174133,0.0,0.0,24.376374934977367,-17.486919254957606,0.245972,-0.450195,-0.854309,0.083496,0.0,0.0,24.376374934977367,-17.486919254957606
4.7181,0.139282,0.908081,0.354431,-0.174133,0.0,0.0,23.226593301112153,-18.98750546082165,0.245972,-0.450195,-0.854309,0.083496,0.0,0.0,23.226593301112153,-18.98750546082165
4.7382,0.139282,0.908081,0.354431,-0.174133,0.0,0.0,21.984597851103587,-20.412678837557102,0.245972,-0.450195,-0.854309,0.083496,0.0,0.0,21.984597851103587,-20.412678837557102
4.7583,0.139282,0.908081,0.354431,-0.174133,0.0,0.0,20.655258247588637,-21.75684505449771,0.245972,-0.450195,-0.854309,0.083496,0.0,0.0,20.655258247588637,-21.75684505449771
4.7783,0.139282,0.908081,0.354431,-0.174133,0.0,0.0,19.24391324135356,-23.014599782730464,0.245911,-0.450195,-0.854309,0.083496,0.0,0.0,19.24391324135356,-23.014599782730464
4.7984,0.139282,0.908081,0.354431,-0.174133,0.0,0.0,17.756007007197724,-24.18107142291973,0.245911,-0.450195,-0.854309,0.083496,0.0,0.0,17.756007007197724,-24.18107142291973
4.8185,0.139282,0.908081,0.354431,-0.174133,0.0,0.0,16.19771181249869,-25.25141841638288,0.245911,-0.450195,-0.854309,0.083496,0.0,0.0,16.19771181249869,-25.25141841638288
4.8385,0.139221,0.908142,0.354431,-0.174133,0.0,0.0,14.575114665717026,-26.2214803640298,0.245911,-0.450195,-0.854309,0.083496,0.0,0.0,14.575114665717026,-26.2214803640298
4.8586,0.139221,0.908142,0.354431,-0.174133,0.0,0.0,12.894620394155503,-27.08742817047475,0.245911,-0.450195,-0.854309,0.083496,0.0,0.0,12.894620394155503,-27.08742817047475
4.8786,0.139221,0.908142,0.354431,-0.174133,0.0,0.0,11.162983774581154,-27.845785915438586,0.245911,-0.450195,-0.854309,0.083496,0.0,0.0,11.162983774581154,-27.845785915438586
4.8987,0.139221,0.908142,0.354431,-0.174133,0.0,0.0,9.38700043414357,-28.4935821343928,0.245911,-0.450195,-0.854309,0.083496,0.0,0.0,9.38700043414357,-28.4935821343928
4.9188,0.139221,0.908142,0.354431,-0.174072,0.0,0.0,7.572786132329304,-29.028484462575737,0.245911,-0.450195,-0.854309,0.083496,0.0,0.0,7.572786132329304,-29.028484462575737
4.9388,0.139221,0.908142,0.354431,-0.174072,0.0,0.0,5.72919793393675,-29.447857155212073,0.245911,-0.450256,-0.854309,0.083496,0.0,0.0,5.72919793393675,-29.447857155212073
4.9589,0.13916,0.908142,0.354431,-0.174072,0.0,0.0,3.8629877560209733,-29.75024916865121,0.245911,-0.450256,-0.854309,0.083496,0.0,0.0,3.8629877560209733,-29.75024916865121
4.979,0.13916,0.908142,0.354431,-0.174072,0.0,0.0,1.9814364460789748,-29.934493642120454,0.245911,-0.450256,-0.854309,0.083496,0.0,0.0,1.9814364460789748,-29.934493642120454
4.999,0.13916,0.908142,0.354431,-0.174072,0.0,0.0,0.09118483084584451,-29.999861421790328,0.245911,-0.450256,-0.854309,0.083496,0.0,0.0,0.09118483084584451,-29.999861421790328
5.0191,0.13916,0.908142,0.354431,-0.174072,0.0,0.0,-1.7986666069049084,-29.946031430511876,0.245911,-0.450256,-0.854309,0.083496,0.0,0.0,-1.7986666069049084,-29.946031430511876
5.0392,0.13916,0.908142,0.354431,-0.174072,0.0,0.0,-3.6813521675072836,-29.773270667140174,0.245911,-0.450256,-0.854309,0.083496,0.0,0.0,-3.6813521675072836,-29.773270667140174
5.0592,0.13916,0.908142,0.354431,-0.174072,0.0,0.0,-5.54935098515445,-29.482277789268004,0.245911,-0.450256,-0.854309,0.083496,0.0,0.0,-5.54935098515445,-29.482277789268004
5.0793,0.13916,0.908142,0.354431,-0.174011,0.0,0.0,-7.395312118815438,-29.074204351371364,0.245911,-0.450256,-0.854309,0.083496,0.0,0.0,-7.395312118815438,-29.074204351371364
5.0993,0.13916,0.908142,0.354431,-0.174011,0.0,0.0,-9.211926238772588,-28.55066400228571,0.245911,-0.450256,-0.854309,0.083496,0.0,0.0,-9.211926238772588,-28.55066400228571
5.1194,0.13916,0.908142,0.354431,-0.174011,0.0,0.0,-10.991852380808286,-27.91378120639551,0.245911,-0.450256,-0.854309,0.083496,0.0,0.0,-10.991852380808286,-27.91378120639551
5.1395,0.13916,0.908142,0.354431,-0.174011,0.0,0.0,-12.733075920886716,-27.163740125265058,0.245911,-0.450256,-0.854309,0.083496,0.0,0.0,-12.733075920886716,-27.163740125265058
5.1596,0.139099,0.908142,0.354431,-0.174011,0.0,0.0,-14.421002856669466,-26.306551971095168,0.245911,-0.450256,-0.854309,0.083496,0.0,0.0,-14.421002856669466,-26.306551971095168
5.1797,0.139099,0.908142,0.354431,-0.174011,0.0,0.0,-16.051124584344006,-25.344849567079056,0.245911,-0.450256,-0.854309,0.083496,0.0,0.0,-16.051124584344006,-25.344849567079056
5.1998,0.139099,0.908142,0.354431,-0.174072,0.0,0.0,-17.61777814942601,-24.2819664170266,0.245911,-0.450256,-0.854309,0.083496,0.0,0.0,-17.61777814942601,-24.2819664170266
5.2199,0.139099,0.908142,0.354431,-0.174072,0.0,0.0,-19.114115508488766,-23.12251258683081,0.24585,-0.450256,-0.854309,0.083496,0.0,0.0,-19.114115508488766,-23.12251258683081
5.24,0.139099,0.908142,0.354431,-0.174072,0.0,0.0,-20.533465204672225,-21.871826779867177,0.24585,-0.450256,-0.854309,0.083496,0.0,0.0,-20.533465204672225,-21.871826779867177
5.26,0.139099,0.908142,0.354431,-0.174072,0.0,0.0,-21.87216513368721,-20.53310479115902,0.24585,-0.450256,-0.854309,0.083496,0.0,0.0,-21.87216513368721,-20.53310479115902
5.2802,0.139038,0.908142,0.354431,-0.174133,0.0,0.0,-23.129955538217228,-19.105108133692784,0.24585,-0.450256,-0.854309,0.083496,0.0,0.0,-23.129955538217228,-19.105108133692784
5.3003,0.139038,0.908142,0.354431,-0.174133,0.0,0.0,-24.288325288843346,-17.609010610006823,0.24585,-0.450256,-0.854309,0.083496,0.0,0.0,-24.288325288843346,-17.609010610006823
5.3204,0.139099,0.908142,0.354431,-0.174133,0.0,0.0,-25.350534627341112,-16.0421443114061,0.24585,-0.450256,-0.854309,0.083496,0.0,0.0,-25.350534627341112,-16.0421443114061
5.3405,0.139099,0.908142,0.354431,-0.174133,0.0,0.0,-26.310709467776192,-14.413416225942838,0.24585,-0.450256,-0.854309,0.083435,0.0,0.0,-26.310709467776192,-14.413416225942838
